# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 240:         4.790       52.318      -3.30  SCHIPHOL
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# DD       = Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord, 90=oost, 180=zuid, 270=west, 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# FH       = Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# FF       = Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur; 
# FX       = Hoogste windstoot (in 0.1 m/s) over het afgelopen uurvak; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# T10N     = Minimumtemperatuur (in 0.1 graden Celsius) op 10 cm hoogte in de afgelopen 6 uur; 
# TD       = Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# SQ       = Duur van de zonneschijn (in 0.1 uren) per uurvak, berekend uit globale straling  (-1 for <0.05 uur); 
# Q        = Globale straling (in J/cm2) per uurvak; 
# DR       = Duur van de neerslag (in 0.1 uur) per uurvak; 
# RH       = Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm); 
# P        = Luchtdruk (in 0.1 hPa) herleid naar zeeniveau, tijdens de waarneming; 
# VV       = Horizontaal zicht tijdens de waarneming (0=minder dan 100m, 1=100-200m, 2=200-300m,..., 49=4900-5000m, 50=5-6km, 56=6-7km, 57=7-8km, ..., 79=29-30km, 80=30-35km, 81=35-40km,..., 89=meer dan 70km); 
# N        = Bewolking (bedekkingsgraad van de bovenlucht in achtsten), tijdens de waarneming (9=bovenlucht onzichtbaar); 
# U        = Relatieve vochtigheid (in procenten) op 1.50 m hoogte tijdens de waarneming; 
# WW       = Weercode (00-99), visueel(WW) of automatisch(WaWa) waargenomen, voor het actuele weer of het weer in het afgelopen uur. Zie http://bibliotheek.knmi.nl/scholierenpdf/weercodes_Nederland; 
# IX       = Weercode indicator voor de wijze van waarnemen op een bemand of automatisch station (1=bemand gebruikmakend van code uit visuele waarnemingen, 2,3=bemand en weggelaten (geen belangrijk weersverschijnsel, geen gegevens), 4=automatisch en opgenomen (gebruikmakend van code uit visuele waarnemingen), 5,6=automatisch en weggelaten (geen belangrijk weersverschijnsel, geen gegevens), 7=automatisch gebruikmakend van code uit automatische waarnemingen); 
# M        = Mist 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# R        = Regen 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# S        = Sneeuw 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# O        = Onweer 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# Y        = IJsvorming 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T, T10N,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   WW,   IX,    M,    R,    S,    O,    Y
# 
  240,20190107,   13,  240,   70,   70,  130,   87,     ,   67,    0,   16,    0,    0,10281,   67,    8,   87,     ,    5,    0,    0,    0,    0,    0
  240,20190107,   14,  250,   80,   90,  130,   87,     ,   65,    0,   15,    0,    0,10273,   65,    8,   86,     ,    5,    0,    0,    0,    0,    0
  240,20190107,   15,  230,   90,   80,  120,   81,     ,   66,    0,    9,    0,   -1,10261,   60,    8,   90,   57,    7,    0,    1,    0,    0,    0
  240,20190107,   16,  230,   90,   90,  140,   83,     ,   68,    0,    1,    0,   -1,10253,   62,    8,   89,   51,    7,    0,    1,    0,    0,    0
  240,20190107,   17,  240,  100,  100,  150,   82,     ,   69,    0,    0,    0,   -1,10241,   48,    8,   91,   23,    7,    0,    1,    0,    0,    0
  240,20190107,   18,  240,  100,  100,  150,   86,   76,   75,    0,    0,    0,   -1,10230,   63,    8,   92,   23,    7,    0,    1,    0,    0,    0
  240,20190107,   19,  240,  100,   90,  150,   90,     ,   81,    0,    0,    2,    1,10218,   46,    8,   93,   81,    7,    0,    1,    0,    0,    0
  240,20190107,   20,  250,  100,  100,  150,   95,     ,   83,    0,    0,    7,    6,10209,   61,    8,   92,   23,    7,    0,    1,    0,    0,    0
  240,20190107,   21,  250,  100,  100,  150,   97,     ,   83,    0,    0,    0,    0,10199,   63,    8,   90,    2,    7,    0,    0,    0,    0,    0
  240,20190107,   22,  290,  110,  110,  200,   94,     ,   64,    0,    0,    0,   -1,10197,   68,    7,   81,   23,    7,    0,    1,    0,    0,    0
  240,20190107,   23,  290,   90,  100,  160,   82,     ,   49,    0,    0,    0,    0,10194,   65,    0,   79,     ,    5,    0,    0,    0,    0,    0
  240,20190107,   24,  290,  110,  110,  160,   80,   65,   45,    0,    0,    0,    0,10192,   64,    0,   78,    2,    7,    0,    0,    0,    0,    0
  240,20190108,    1,  280,  110,  100,  160,   78,     ,   45,    0,    0,    0,    0,10187,   63,    8,   79,     ,    5,    0,    0,    0,    0,    0
  240,20190108,    2,  290,  100,  100,  140,   80,     ,   46,    0,    0,    0,    0,10182,   62,    0,   79,     ,    5,    0,    0,    0,    0,    0
  240,20190108,    3,  280,  100,  100,  150,   78,     ,   45,    0,    0,    0,    0,10178,   62,    7,   79,     ,    5,    0,    0,    0,    0,    0
  240,20190108,    4,  290,  110,  110,  180,   84,     ,   41,    0,    0,    0,    0,10170,   63,    8,   74,     ,    5,    0,    0,    0,    0,    0
  240,20190108,    5,  300,  120,  120,  200,   81,     ,   39,    0,    0,    0,   -1,10167,   63,    7,   74,   23,    7,    0,    1,    0,    0,    0
  240,20190108,    6,  300,  110,  100,  190,   72,   54,   32,    0,    0,    5,    5,10163,   65,    2,   75,   23,    7,    0,    1,    0,    0,    0
  240,20190108,    7,  300,  130,  160,  220,   72,     ,   37,    0,    0,    4,    1,10164,   57,    8,   78,   81,    7,    0,    1,    0,    0,    0
  240,20190108,    8,  300,  130,  130,  210,   80,     ,   37,    0,    0,    0,   -1,10163,   60,    8,   74,   23,    7,    0,    1,    0,    0,    0
  240,20190108,    9,  310,  130,  130,  200,   74,     ,   45,    0,    5,    0,   -1,10165,   58,    8,   81,   81,    7,    0,    1,    0,    0,    0
  240,20190108,   10,  310,  140,  140,  200,   77,     ,   45,    0,   14,    0,   -1,10169,   58,    8,   80,   51,    7,    0,    1,    0,    0,    0
  240,20190108,   11,  310,  140,  140,  210,   82,     ,   42,    2,   39,    0,   -1,10170,   62,    8,   76,   23,    7,    0,    1,    0,    0,    0
  240,20190108,   12,  310,  140,  150,  210,   82,   55,   38,    0,   36,    0,    0,10172,   62,    8,   74,    2,    7,    0,    0,    0,    0,    0
  240,20190108,   13,  320,  140,  130,  200,   82,     ,   42,    0,   27,    0,    0,10172,   62,    8,   75,     ,    5,    0,    0,    0,    0,    0
  240,20190108,   14,  320,  140,  140,  200,   79,     ,   34,    0,   22,    0,   -1,10174,   63,    8,   73,   23,    7,    0,    1,    0,    0,    0
  240,20190108,   15,  320,  120,  110,  200,   72,     ,   38,    0,   12,    2,    1,10179,   62,    8,   79,   81,    7,    0,    1,    0,    0,    0
  240,20190108,   16,  320,  120,  100,  190,   66,     ,   31,    0,    3,    3,    3,10184,   66,    2,   78,   23,    7,    0,    1,    0,    0,    0
  240,20190108,   17,  320,  100,  110,  190,   68,     ,   35,    0,    0,    0,   -1,10185,   64,    8,   79,   23,    7,    0,    1,    0,    0,    0
  240,20190108,   18,  320,  120,  130,  190,   69,   48,   31,    0,    0,    1,    1,10186,   59,    8,   76,   81,    7,    0,    1,    0,    0,    0
  240,20190108,   19,  330,  110,  110,  180,   68,     ,   26,    0,    0,    0,   -1,10189,   65,    7,   74,   23,    7,    0,    1,    0,    0,    0
  240,20190108,   20,  320,  100,  100,  170,   65,     ,   18,    0,    0,    0,   -1,10190,   64,    4,   71,   23,    7,    0,    1,    0,    0,    0
  240,20190108,   21,  320,  110,  110,  190,   61,     ,   22,    0,    0,    0,   -1,10191,   66,    4,   75,   22,    7,    0,    1,    0,    0,    0
  240,20190108,   22,  330,  110,  100,  170,   64,     ,   12,    0,    0,    0,    0,10189,   66,    6,   69,     ,    5,    0,    0,    0,    0,    0
  240,20190108,   23,  330,   90,   80,  160,   55,     ,   16,    0,    0,    2,    1,10187,   68,    2,   76,   23,    7,    0,    1,    0,    0,    0
  240,20190108,   24,  320,  100,  130,  210,   45,   37,   17,    0,    0,    3,    4,10185,   59,    7,   81,   58,    7,    0,    1,    0,    0,    0
  240,20190109,    1,  320,   70,   50,  190,   40,     ,   20,    0,    0,    2,    1,10183,   70,    1,   86,   23,    7,    0,    1,    0,    0,    0
  240,20190109,    2,  340,   70,   70,  120,   44,     ,   20,    0,    0,    0,   -1,10189,   70,    5,   83,   23,    7,    0,    1,    0,    0,    0
  240,20190109,    3,  340,   50,   60,  100,   49,     ,   20,    0,    0,    0,    0,10191,   67,    1,   81,    1,    7,    0,    0,    0,    0,    0
  240,20190109,    4,  350,   60,   40,  110,   48,     ,   19,    0,    0,    0,    0,10193,   67,    1,   81,     ,    5,    0,    0,    0,    0,    0
  240,20190109,    5,  340,   50,   70,  100,   47,     ,   17,    0,    0,    1,    1,10193,   64,    7,   81,   81,    7,    0,    1,    0,    0,    0
  240,20190109,    6,  350,   60,   70,  100,   46,   26,   14,    0,    0,    0,   -1,10194,   68,    2,   79,   23,    7,    0,    1,    0,    0,    0
  240,20190109,    7,  340,   50,   40,   90,   41,     ,   13,    0,    0,    0,   -1,10198,   70,    6,   81,   23,    7,    0,    1,    0,    0,    0
  240,20190109,    8,  350,   60,   70,  110,   45,     ,    5,    0,    1,    1,    2,10204,   75,    7,   75,   23,    7,    0,    1,    0,    0,    0
  240,20190109,    9,  350,   60,   50,  110,   53,     ,   14,    8,   24,    0,    0,10210,   67,    8,   75,    3,    7,    0,    0,    0,    0,    0
  240,20190109,   10,  340,   50,   60,   90,   56,     ,   19,    5,   34,    0,    0,10216,   64,    8,   77,     ,    5,    0,    0,    0,    0,    0
  240,20190109,   11,  350,   50,   50,   90,   60,     ,   19,    0,   43,    0,    0,10219,   64,    8,   75,     ,    5,    0,    0,    0,    0,    0
  240,20190109,   12,  360,   60,   60,  110,   69,   23,   19,    8,   70,    0,    0,10219,   69,    0,   70,    1,    7,    0,    0,    0,    0,    0
  240,20190109,   13,  360,   80,   90,  120,   68,     ,   10,    8,   68,    0,    0,10220,   75,    1,   66,     ,    5,    0,    0,    0,    0,    0
  240,20190109,   14,  360,   80,   70,  140,   67,     ,    3,   10,   59,    0,    0,10226,   79,    4,   63,     ,    5,    0,    0,    0,    0,    0
  240,20190109,   15,  360,   80,   70,  130,   62,     ,   -5,   10,   37,    0,    0,10233,   77,    8,   62,     ,    5,    0,    0,    0,    0,    0
  240,20190109,   16,  360,   60,   60,  120,   52,     ,   -8,    2,    8,    0,    0,10234,   80,    8,   65,     ,    5,    0,    0,    0,    0,    0
  240,20190109,   17,  360,   50,   40,   90,   47,     ,   -7,    0,    0,    0,    0,10235,   80,    8,   68,     ,    5,    0,    0,    0,    0,    0
  240,20190109,   18,   10,   50,   50,   90,   45,   27,   -4,    0,    0,    0,    0,10242,   75,    8,   70,     ,    5,    0,    0,    0,    0,    0
  240,20190109,   19,  350,   50,   40,   80,   43,     ,   -2,    0,    0,    0,    0,10248,   75,    8,   72,     ,    5,    0,    0,    0,    0,    0
  240,20190109,   20,  360,   40,   40,   80,   45,     ,   -1,    0,    0,    0,    0,10252,   75,    8,   72,     ,    5,    0,    0,    0,    0,    0
  240,20190109,   21,  360,   40,   40,   70,   40,     ,   -1,    0,    0,    0,    0,10256,   75,    8,   74,     ,    5,    0,    0,    0,    0,    0
  240,20190109,   22,  360,   40,   30,   60,   30,     ,   -3,    0,    0,    0,    0,10259,   75,    8,   78,     ,    5,    0,    0,    0,    0,    0
  240,20190109,   23,  330,   30,   20,   50,    7,     ,  -13,    0,    0,    0,    0,10259,   70,    8,   86,     ,    5,    0,    0,    0,    0,    0
  240,20190109,   24,  330,   30,   20,   30,   -3,  -25,  -17,    0,    0,    0,    0,10262,   70,    8,   90,     ,    5,    0,    0,    0,    0,    0
  240,20190110,    1,  320,   30,   30,   30,   -9,     ,  -19,    0,    0,    0,    0,10262,   65,    8,   92,     ,    5,    0,    0,    0,    0,    0
  240,20190110,    2,   10,   20,   10,   30,    3,     ,   -5,    0,    0,    0,    0,10268,   65,    8,   94,     ,    5,    0,    0,    0,    0,    0
  240,20190110,    3,  330,   20,   30,   30,    5,     ,   -9,    0,    0,    0,    0,10270,   70,    8,   90,     ,    5,    0,    0,    0,    0,    0
  240,20190110,    4,  330,   20,   30,   30,    8,     ,   -4,    0,    0,    0,    0,10267,   65,    8,   91,     ,    5,    0,    0,    0,    0,    0
  240,20190110,    5,  330,   20,   20,   30,   13,     ,    0,    0,    0,    0,    0,10269,   65,    8,   91,     ,    5,    0,    0,    0,    0,    0
  240,20190110,    6,  320,   20,   20,   30,   18,  -33,    5,    0,    0,    0,    0,10270,   65,    8,   91,     ,    5,    0,    0,    0,    0,    0
  240,20190110,    7,  340,   20,   20,   30,   25,     ,    6,    0,    0,    0,    0,10273,   70,    8,   87,     ,    5,    0,    0,    0,    0,    0
  240,20190110,    8,  340,   20,   10,   30,   28,     ,    9,    0,    0,    0,    0,10278,   70,    8,   87,     ,    5,    0,    0,    0,    0,    0
  240,20190110,    9,  330,   10,   10,   20,   34,     ,   12,    0,    5,    0,    0,10282,   70,    8,   85,     ,    5,    0,    0,    0,    0,    0
  240,20190110,   10,  140,   10,   10,   30,   37,     ,   23,    0,   13,    0,    0,10281,   70,    8,   90,     ,    5,    0,    0,    0,    0,    0
  240,20190110,   11,  290,   10,   20,   20,   48,     ,   24,    0,   22,    0,    0,10280,   70,    8,   84,     ,    5,    0,    0,    0,    0,    0
  240,20190110,   12,  300,   20,   30,   30,   51,    6,    2,    0,   23,    0,    0,10277,   75,    8,   71,     ,    5,    0,    0,    0,    0,    0
  240,20190110,   13,  300,   20,   20,   30,   58,     ,   13,    0,   30,    0,    0,10274,   75,    8,   72,     ,    5,    0,    0,    0,    0,    0
  240,20190110,   14,  240,   20,   20,   30,   54,     ,    2,    0,   24,    0,   -1,10274,   80,    8,   69,   51,    7,    0,    1,    0,    0,    0
  240,20190110,   15,  250,   20,   20,   40,   49,     ,   14,    0,    9,    0,   -1,10273,   75,    8,   78,   81,    7,    0,    1,    0,    0,    0
  240,20190110,   16,  230,   30,   40,   60,   47,     ,   13,    0,    2,    0,   -1,10270,   75,    8,   78,   51,    7,    0,    1,    0,    0,    0
  240,20190110,   17,  230,   40,   40,   60,   43,     ,   21,    0,    0,    0,   -1,10268,   62,    8,   85,   51,    7,    0,    1,    0,    0,    0
  240,20190110,   18,  210,   40,   50,   60,   41,   37,   31,    0,    0,    0,   -1,10265,   58,    8,   93,   81,    7,    0,    1,    0,    0,    0
  240,20190110,   19,  200,   40,   30,   60,   39,     ,   36,    0,    0,   10,    3,10266,   30,    8,   97,   61,    7,    0,    1,    0,    0,    0
  240,20190110,   20,  210,   30,   30,   50,   43,     ,   40,    0,    0,   10,    4,10264,   30,    8,   97,   52,    7,    0,    1,    0,    0,    0
  240,20190110,   21,  220,   40,   40,   60,   46,     ,   43,    0,    0,   10,    1,10261,   16,    8,   97,   51,    7,    0,    1,    0,    0,    0
  240,20190110,   22,  220,   40,   40,   60,   47,     ,   44,    0,    0,    9,    1,10257,   16,    8,   97,   51,    7,    0,    1,    0,    0,    0
  240,20190110,   23,  240,   30,   30,   50,   54,     ,   50,    0,    0,    7,    1,10253,   18,    8,   97,   81,    7,    0,    1,    0,    0,    0
  240,20190110,   24,  250,   30,   30,   50,   58,   38,   55,    0,    0,   10,    3,10249,   27,    8,   97,   61,    7,    0,    1,    0,    0,    0
  240,20190111,    1,  250,   30,   30,   50,   61,     ,   58,    0,    0,    7,    2,10245,   45,    8,   97,   23,    7,    0,    1,    0,    0,    0
  240,20190111,    2,  250,   20,   20,   40,   67,     ,   64,    0,    0,    3,    2,10244,   10,    8,   98,   23,    7,    0,    1,    0,    0,    0
  240,20190111,    3,  340,   10,   20,   30,   72,     ,   70,    0,    0,    0,    0,10245,    5,    8,   98,   34,    7,    1,    0,    0,    0,    0
  240,20190111,    4,  350,   40,   50,   80,   77,     ,   74,    0,    0,    4,    1,10244,   59,    8,   97,   51,    7,    1,    1,    0,    0,    0
  240,20190111,    5,  340,   30,   30,   70,   75,     ,   72,    0,    0,    4,    1,10242,   63,    8,   97,   23,    7,    0,    1,    0,    0,    0
  240,20190111,    6,  320,   30,   30,   50,   75,   56,   71,    0,    0,    0,   -1,10246,   59,    8,   97,   23,    7,    0,    1,    0,    0,    0
  240,20190111,    7,  330,   40,   40,   70,   76,     ,   70,    0,    0,    0,    0,10248,   61,    8,   95,     ,    5,    0,    0,    0,    0,    0
  240,20190111,    8,  320,   40,   40,   70,   73,     ,   65,    0,    1,    0,    0,10250,   62,    8,   94,     ,    5,    0,    0,    0,    0,    0
  240,20190111,    9,  320,   40,   40,   80,   77,     ,   72,    0,    6,    3,    1,10249,   63,    8,   96,   51,    7,    0,    1,    0,    0,    0
  240,20190111,   10,  320,   60,   60,  100,   80,     ,   69,    0,   12,    2,    1,10251,   65,    8,   92,   23,    7,    0,    1,    0,    0,    0
  240,20190111,   11,  320,   60,   80,  100,   89,     ,   71,    2,   39,    0,    0,10249,   70,    8,   88,     ,    5,    0,    0,    0,    0,    0
  240,20190111,   12,  320,   70,   70,  120,   83,   62,   69,    0,   26,    0,   -1,10248,   65,    8,   91,   23,    7,    0,    1,    0,    0,    0
  240,20190111,   13,  320,   70,   70,  130,   84,     ,   67,    0,   33,    0,    0,10244,   70,    8,   89,     ,    5,    0,    0,    0,    0,    0
  240,20190111,   14,  330,   70,   70,  110,   81,     ,   66,    3,   36,    0,    0,10245,   63,    8,   90,     ,    5,    0,    0,    0,    0,    0
  240,20190111,   15,  320,   70,   70,  110,   79,     ,   65,    2,   12,    0,   -1,10246,   65,    8,   91,   22,    7,    0,    1,    0,    0,    0
  240,20190111,   16,  320,   70,   60,  110,   75,     ,   63,    2,    5,    0,    0,10246,   65,    8,   92,     ,    5,    0,    0,    0,    0,    0
  240,20190111,   17,  330,   70,   70,  110,   74,     ,   63,    0,    0,    2,    1,10248,   57,    8,   92,   81,    7,    0,    1,    0,    0,    0
  240,20190111,   18,  300,   60,   50,  100,   72,   65,   61,    0,    0,    0,   -1,10249,   65,    8,   92,   23,    7,    0,    1,    0,    0,    0
  240,20190111,   19,  320,   60,   60,   90,   69,     ,   63,    0,    0,    2,    1,10253,   50,    8,   95,   58,    7,    0,    1,    0,    0,    0
  240,20190111,   20,  310,   50,   50,   80,   68,     ,   59,    0,    0,    0,   -1,10251,   63,    8,   93,   23,    7,    0,    1,    0,    0,    0
  240,20190111,   21,  300,   50,   40,   80,   68,     ,   60,    0,    0,    0,   -1,10251,   65,    8,   94,   22,    7,    0,    1,    0,    0,    0
  240,20190111,   22,  300,   50,   50,   80,   68,     ,   56,    0,    0,    0,   -1,10249,   65,    8,   92,   22,    7,    0,    1,    0,    0,    0
  240,20190111,   23,  300,   50,   50,   90,   68,     ,   60,    0,    0,    0,   -1,10249,   61,    8,   94,   22,    7,    0,    1,    0,    0,    0
  240,20190111,   24,  290,   50,   50,   80,   71,   56,   58,    0,    0,    3,    2,10246,   65,    8,   90,   81,    7,    0,    1,    0,    0,    0
  240,20190112,    1,  290,   60,   70,   90,   72,     ,   39,    0,    0,    0,   -1,10241,   75,    8,   79,   23,    7,    0,    1,    0,    0,    0
  240,20190112,    2,  270,   50,   60,   80,   70,     ,   56,    0,    0,    0,    0,10236,   65,    8,   91,     ,    5,    0,    0,    0,    0,    0
  240,20190112,    3,  260,   60,   60,   80,   69,     ,   52,    0,    0,    0,    0,10228,   66,    8,   89,    2,    7,    0,    0,    0,    0,    0
  240,20190112,    4,  270,   60,   60,   90,   66,     ,   31,    0,    0,    0,    0,10222,   75,    8,   78,     ,    5,    0,    0,    0,    0,    0
  240,20190112,    5,  250,   60,   60,   90,   71,     ,   41,    0,    0,    0,    0,10212,   70,    8,   81,     ,    5,    0,    0,    0,    0,    0
  240,20190112,    6,  250,   70,   70,  100,   75,   55,   53,    0,    0,    0,    0,10205,   70,    8,   85,    2,    7,    0,    0,    0,    0,    0
  240,20190112,    7,  250,   80,   80,  110,   76,     ,   56,    0,    0,    0,    0,10195,   66,    8,   87,     ,    5,    0,    0,    0,    0,    0
  240,20190112,    8,  250,   80,   80,  120,   77,     ,   58,    0,    1,    0,    0,10191,   63,    8,   87,     ,    5,    0,    0,    0,    0,    0
  240,20190112,    9,  250,   80,   90,  140,   76,     ,   65,    0,    2,    4,    1,10181,   28,    8,   92,   52,    7,    0,    1,    0,    0,    0
  240,20190112,   10,  250,   90,   90,  140,   79,     ,   71,    0,    6,    7,    3,10174,   37,    8,   94,   52,    7,    0,    1,    0,    0,    0
  240,20190112,   11,  250,  100,  110,  140,   81,     ,   73,    0,   12,    9,    8,10163,   42,    8,   94,   58,    7,    0,    1,    0,    0,    0
  240,20190112,   12,  260,  110,  110,  140,   85,   66,   72,    0,   19,    8,    3,10156,   65,    8,   91,   23,    7,    0,    1,    0,    0,    0
  240,20190112,   13,  280,   90,   90,  140,   87,     ,   74,    0,   17,    2,    2,10147,   65,    8,   91,   23,    7,    0,    1,    0,    0,    0
  240,20190112,   14,  290,   90,   80,  130,   87,     ,   71,    0,   25,    0,    0,10140,   70,    8,   89,     ,    5,    0,    0,    0,    0,    0
  240,20190112,   15,  290,   90,   90,  130,   85,     ,   65,    0,    7,    0,    0,10144,   70,    8,   86,    2,    7,    0,    0,    0,    0,    0
  240,20190112,   16,  290,   90,   80,  130,   81,     ,   65,    0,    2,    0,   -1,10139,   62,    8,   89,   51,    7,    0,    1,    0,    0,    0
  240,20190112,   17,  280,   80,   80,  130,   80,     ,   64,    0,    0,    0,   -1,10136,   63,    8,   89,   51,    7,    0,    1,    0,    0,    0
  240,20190112,   18,  290,   90,   80,  120,   81,   73,   65,    0,    0,    1,    1,10136,   61,    8,   89,   57,    7,    0,    1,    0,    0,    0
  240,20190112,   19,  290,   90,   90,  120,   82,     ,   66,    0,    0,    4,    2,10135,   67,    8,   89,   23,    7,    0,    1,    0,    0,    0
  240,20190112,   20,  290,   90,   90,  130,   82,     ,   65,    0,    0,    0,   -1,10132,   63,    8,   89,   81,    7,    0,    1,    0,    0,    0
  240,20190112,   21,  280,   80,   80,  130,   81,     ,   65,    0,    0,    0,   -1,10129,   66,    8,   89,   23,    7,    0,    1,    0,    0,    0
  240,20190112,   22,  290,   80,   80,  120,   82,     ,   67,    0,    0,    0,    0,10127,   66,    8,   89,     ,    5,    0,    0,    0,    0,    0
  240,20190112,   23,  280,   70,   70,  120,   82,     ,   70,    0,    0,    0,    0,10121,   65,    8,   92,     ,    5,    0,    0,    0,    0,    0
  240,20190112,   24,  270,   70,   70,  100,   80,   72,   75,    0,    0,    0,    0,10121,   59,    8,   96,   10,    7,    0,    0,    0,    0,    0
  240,20190113,    1,  270,   60,   50,   90,   80,     ,   76,    0,    0,    0,    0,10117,   63,    8,   97,     ,    5,    0,    0,    0,    0,    0
  240,20190113,    2,  260,   50,   50,   70,   82,     ,   78,    0,    0,    0,   -1,10112,   50,    8,   97,   51,    7,    0,    1,    0,    0,    0
  240,20190113,    3,  260,   60,   70,   90,   83,     ,   81,    0,    0,    8,    6,10102,   50,    8,   98,   52,    7,    0,    1,    0,    0,    0
  240,20190113,    4,  260,   80,   70,  100,   86,     ,   83,    0,    0,    7,    2,10094,   25,    8,   98,   58,    7,    0,    1,    0,    0,    0
  240,20190113,    5,  270,   90,  100,  120,   87,     ,   84,    0,    0,    9,    9,10083,   35,    8,   98,   62,    7,    0,    1,    0,    0,    0
